,地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク
2031,北関東,群馬,中之条町,人文,温泉,四万温泉の日向見薬師堂、伝統的旅館建築と元禄の湯,A
2032,北関東,群馬,みなかみ町,人文,温泉,宝川温泉の露天風呂,B
2033,北関東,群馬,中之条町,人文,温泉,尻焼温泉の露天風呂,B
2034,北関東,群馬,みなかみ町,人文,温泉,法師温泉の法師乃湯,B
2035,東京,東京,新島村,人文,温泉,地鉈温泉（式根島）,B
2036,東京,東京,神津島村,人文,温泉,神津島温泉（神津島）,B
2037,東京,東京,新島村,人文,温泉,足付温泉（式根島）,B
2038,南関東,神奈川,箱根町,人文,温泉,箱根大涌谷の噴気泉源地帯と天然岩盤湯壺「姥子の湯」,A
2039,南関東,神奈川,箱根町,人文,温泉,箱根七湯,B
2040,南関東,神奈川,湯河原町,人文,温泉,湯河原温泉の温泉場(地区)旅館街,B
2041,北陸,新潟,新発田市,人文,温泉,月岡温泉の芸妓文化,B
2042,北陸,富山,南砺市,人文,温泉,大牧温泉,B
2043,北陸,石川,加賀市,人文,温泉,山中温泉の総湯広場と温泉街,A
2044,北陸,石川,加賀市,人文,温泉,山代温泉の「湯の曲輪(がわ)」・総湯広場,A
2045,北陸,石川,七尾市,人文,温泉,和倉温泉,B
2046,東海,山梨,身延町,人文,温泉,下部温泉,B
2047,東海,山梨,富士川町,人文,温泉,赤石温泉,B
2048,東海,長野,野沢温泉村,人文,温泉,野沢温泉の麻釜と大湯などの外湯群,A
2049,東海,長野,山ノ内町,人文,温泉,渋温泉の石畳温泉街と外湯巡り,A
2050,東海,長野,小諸市,人文,温泉,高峰温泉,B
2051,東海,長野,松本市,人文,温泉,白骨温泉,B
2052,東海,長野,須坂市,人文,温泉,仙仁温泉（せに）の岩の湯,B
2053,東海,長野,上田市,人文,温泉,別所温泉,B
2054,東海,長野,安曇野市,人文,温泉,中房温泉,B
2055,北陸,岐阜,高山市,人文,温泉,奥飛騨温泉郷の大露天風呂群,A
2056,北陸,岐阜,下呂市,人文,温泉,濁河温泉（にごりご）,B
2057,東海,静岡,伊豆市,人文,温泉,修善寺温泉の川畔旅館街と「独鈷の湯」、修禅寺,A
2058,東海,静岡,熱海市,人文,温泉,熱海温泉,B
2059,東海,静岡,西伊豆町,人文,温泉,堂ヶ島温泉,B
2060,東海,静岡,東伊豆町,人文,温泉,稲取温泉,B
2061,中国,兵庫,豊岡市,人文,温泉,城崎温泉の街並みと外湯巡り,A
2062,中国,兵庫,神戸市,人文,温泉,有馬温泉の歴史的泉源群と温泉街(温泉寺、湯泉神社)、入初式,A
2063,中国,兵庫,新温泉町,人文,温泉,湯村温泉の荒湯,A
2064,南関西,和歌山,田辺市,人文,温泉,湯の峰温泉のつぼ湯と湯筒,A
2065,南関西,和歌山,白浜町,人文,温泉,南紀白浜温泉の「崎の湯」と海沿いの外湯巡り,A
2066,南関西,和歌山,田辺市,人文,温泉,川湯温泉,B
2067,南関西,和歌山,那智勝浦町,人文,温泉,南紀勝浦温泉の忘帰洞・玄武洞・紀州潮聞之湯,B
2068,中国,鳥取,三朝町,人文,温泉,三朝温泉,B
2069,中国,鳥取,岩美町,人文,温泉,岩井温泉の温浴場・湯かむり,B
2070,中国,鳥取,湯梨浜町,人文,温泉,羽合温泉,B
2071,中国,島根,松江市,人文,温泉,玉造温泉,B
2072,四国,愛媛,松山市,人文,温泉,道後温泉の道後温泉本館,A
2073,九州,佐賀,武雄市,人文,温泉,武雄温泉の共同浴場,B
2074,九州,長崎,雲仙市,人文,温泉,雲仙温泉の雲仙地獄と源泉浴場群,A
2075,九州,熊本,南阿蘇村,人文,温泉,地獄温泉,B
2076,九州,熊本,八代市,人文,温泉,日奈久温泉（ひなぐ）,B
2077,九州,熊本,南小国町,人文,温泉,黒川温泉の旅館街と露天風呂群,B
2078,九州,大分,別府市,人文,温泉,別府温泉郷(八湯)の湯けむり景観と鉄輪地獄、伝統的共同浴場群と入浴法(泥湯、砂湯),S
2079,九州,大分,由布市,人文,温泉,由布院温泉の金鱗湖と下ん湯,A
2080,九州,大分,九重町,人文,温泉,寒の地獄温泉の冷泉,B
2081,九州,大分,竹田市,人文,温泉,長湯温泉,B
2082,九州,鹿児島,指宿市,人文,温泉,指宿温泉郷(指宿、山川伏目海岸)の砂蒸し風呂群,A
2083,九州,鹿児島,霧島市,人文,温泉,霧島温泉郷の噴煙地帯と温浴場群,A
2084,北海道,北海道,札幌市/他,人文,食,ビール園のビールとジンギスカン,A
2085,北海道,北海道,札幌市/他,人文,食,札幌ラーメン,A
2086,北海道,北海道,石狩市/他,人文,食,石狩鍋,B
2087,北海道,北海道,森町,人文,食,森町のいかめし,B
2088,東北,青森,東北町,人文,食,小川原湖のシジミ料理,B
2089,東北,青森,（八戸市/三陸沿岸/他）,人文,食,いちご煮,B
2090,東北,青森,五所川原市,人文,食,十三湖のシジミ料理,B
2091,東北,岩手,盛岡市,人文,食,盛岡市のわんこそば,A
2092,東北,宮城,松島町,人文,食,松島湾の牡蠣料理,B
2093,東北,宮城,仙台市,人文,食,仙台市の牛タン焼,B
2094,東北,秋田,（秋田県北/他）,人文,食,秋田県北部地方のきりたんぽ鍋,A
2095,東北,秋田,湯沢市,人文,食,稲庭うどん,B
2096,東北,秋田,（秋田県沿岸部/他）,人文,食,しょっつる鍋（ハタハタ鍋）,B
2097,東北,山形,（山形県内陸部/他）,人文,食,山形板そば,B
2098,東北,山形,（全県）,人文,食,いも煮鍋,B
2099,東北,福島,喜多方市,人文,食,山都そば,B
2100,東北,福島,喜多方市,人文,食,喜多方ラーメン,B
2101,北関東,茨城,北茨城市/日立市/ひたちなか市/大洗町/水戸市/他,人文,食,あんこう鍋,B
2102,北関東,栃木,宇都宮市,人文,食,宇都宮餃子,B
2103,北関東,群馬,安中市,人文,食,峠の釜飯,B
2104,北関東,群馬,下仁田町,人文,食,下仁田のこんにゃく料理,B
2105,南関東,埼玉,東松山市,人文,食,東松山のやきとり,B
2106,南関東,千葉,（九十九里沿岸/他）,人文,食,なめろう,B
2107,東京,東京,（都内）,人文,食,江戸前の寿司,S
2108,東京,東京,中央区,人文,食,築地市場の海鮮料理,A
2109,東京,東京,中央区,人文,食,月島のもんじゃ焼き,B
2110,東京,東京,墨田区,人文,食,両国のちゃんこ鍋,B
2111,南関東,神奈川,横浜市,人文,食,横浜中華街の中華料理,A
2112,南関東,神奈川,三浦市,人文,食,三浦のマグロ料理,B
2113,南関東,神奈川,藤沢市,人文,食,相模湾のシラス丼,B
2114,北陸,新潟,村上市,人文,食,村上の鮭料理,B
2115,北陸,新潟,十日町市/小千谷市,人文,食,へぎそば,B
2116,北陸,富山,富山市/他,人文,食,鱒寿司,B
2117,北陸,富山,魚津市,人文,食,富山湾のほたるいか料理,B
2118,北陸,富山,氷見市,人文,食,氷見の寒ブリ料理,B
2119,北陸,石川,金沢市,人文,食,加賀料理（治部煮）,B
2120,北陸,福井,（福井県嶺北地方/他）,人文,食,越前おろしそば,B
2121,東海,山梨,（全県）,人文,食,ほうとう,B
2122,東海,長野,（全県）,人文,食,戸隠そば（信州そば）,A
2123,北陸,岐阜,高山市,人文,食,飛騨のほう葉みそ料理,B
2124,東海,静岡,浜松市,人文,食,浜松のうなぎ料理,A
2125,東海,静岡,静岡市,人文,食,丸子のとろろ汁,B
2126,東海,愛知,名古屋市,人文,食,名古屋のひつまぶし,B
2127,東海,愛知,南知多町,人文,食,日間賀島のふぐ料理,B
2128,東海,愛知,名古屋市,人文,食,きしめん,B
2129,東海,愛知,名古屋市,人文,食,名古屋の味噌煮込みうどん・味噌カツ,B
2130,南関西,三重,松阪市,人文,食,松阪牛のすき焼き,A
2131,南関西,三重,桑名市,人文,食,桑名のハマグリ料理,B
2132,北関西,滋賀,（全県）,人文,食,ふな寿司,B
2133,北関西,京都,京都市,人文,食,京懐石,S
2134,北関西,京都,京都市,人文,食,川床の京料理,A
2135,北関西,京都,京都市,人文,食,ハモ料理,B
2136,北関西,京都,京都市,人文,食,おばんざい,B
2137,南関西,大阪,大阪市,人文,食,大阪のたこ焼き,A
2138,南関西,大阪,大阪市,人文,食,串揚げ,B
2139,南関西,大阪,大阪市,人文,食,大阪のお好み焼き,B
2140,中国,兵庫,明石市,人文,食,明石焼き,B
2141,中国,兵庫,豊岡市,人文,食,出石皿そば,B
2142,中国,兵庫,篠山市,人文,食,篠山のぼたん鍋,B
2143,中国,兵庫,神戸市,人文,食,神戸牛ステーキ,B
2144,南関西,奈良,桜井市,人文,食,三輪そうめん,B
2145,南関西,奈良,奈良市/他,人文,食,柿の葉寿司,B
2146,南関西,和歌山,高野町,人文,食,高野山の宿坊の精進料理,A
2147,南関西,和歌山,太地町,人文,食,太地の鯨料理,B
2148,南関西,和歌山,新宮市,人文,食,新宮のめはりずし,B
2149,中国,島根,出雲市,人文,食,出雲そば,B
2150,中国,島根,松江市,人文,食,松江の奉書焼き,B
2151,中国,島根,松江市,人文,食,松江のしじみ汁,B
2152,中国,岡山,岡山市,人文,食,ままかり寿司,B
2153,中国,広島,広島市/他,人文,食,広島のカキ料理,A
2154,中国,山口,岩国市,人文,食,岩国寿司,B
2155,中国,広島,広島市/他,人文,食,広島のお好み焼き,B
2156,中国,広島,廿日市市,人文,食,宮島のあなご飯,B
2157,中国,山口,下関市,人文,食,下関のふく料理,A
2158,中国,山口,下関市,人文,食,瓦そば,B
2159,四国,徳島,阿波市,人文,食,たらいうどん,B
2160,四国,香川,（全県）,人文,食,香川の讃岐うどん,A
2161,四国,愛媛,宇和島市/他,人文,食,宇和島鯛めし,B
2162,四国,高知,（全県）,人文,食,高知の皿鉢料理,A
2163,九州,福岡,福岡市,人文,食,中洲川端の屋台村の食事,A
2164,九州,福岡,福岡市,人文,食,もつ鍋,B
2165,九州,福岡,福岡市/他,人文,食,博多ラーメン,B
2166,九州,佐賀,唐津市,人文,食,呼子イカの活きづくり,B
2167,九州,佐賀,佐賀市/他,人文,食,有明海の魚料理,B
2168,九州,長崎,長崎市,人文,食,卓袱料理,B
2169,九州,長崎,佐世保市,人文,食,佐世保バーガー,B
2170,九州,長崎,新上五島町,人文,食,五島手延べうどん,B
2171,九州,長崎,島原市,人文,食,具雑煮,B
2172,九州,長崎,長崎市,人文,食,長崎皿うどん・ちゃんぽん,B
2173,九州,熊本,熊本市/他,人文,食,熊本の馬刺し,B
2174,九州,大分,大分市,人文,食,関サバ・関アジ料理,B
2175,九州,大分,日出町,人文,食,城下カレイ料理,B
2176,九州,宮崎,宮崎市/他,人文,食,冷や汁,B
2177,九州,宮崎,宮崎市/他,人文,食,宮崎の地鶏炭火焼,B
2178,九州,鹿児島,鹿児島市/他,人文,食,きびなご料理,B
2179,九州,鹿児島,鹿児島市/他,人文,食,鹿児島の黒豚料理,B
2180,九州,沖縄,（全県）,人文,食,沖縄そば,A
2181,九州,沖縄,（全県）,人文,食,チャンプルー料理,B
2182,北海道,北海道,帯広市,人文,芸能・興行・イベント,ばんえい競馬,B
2183,東北,岩手,久慈市,人文,芸能・興行・イベント,久慈の闘牛,B
2184,東北,秋田,小坂町,人文,芸能・興行・イベント,康楽館の芝居,B
2185,北関東,群馬,みどり市,人文,芸能・興行・イベント,ながめ余興場の芝居,B
2186,北関東,群馬,草津町,人文,芸能・興行・イベント,草津夏期国際音楽アカデミー＆フェスティヴァル,B
2187,南関東,千葉,船橋市,人文,芸能・興行・イベント,中山競馬場の有馬記念,B
2188,東京,東京,中央区,人文,芸能・興行・イベント,歌舞伎座で上演される歌舞伎,S
2189,東京,東京,墨田区,人文,芸能・興行・イベント,国技館で開催される大相撲,S
2190,東京,東京,渋谷区,人文,芸能・興行・イベント,国立能楽堂で上演される能・狂言,A
2191,東京,東京,新宿区,人文,芸能・興行・イベント,末廣亭で上演される演芸,A
2192,東京,東京,千代田区,人文,芸能・興行・イベント,国立劇場で上演される歌舞伎・文楽,A
2193,東京,東京,台東区,人文,芸能・興行・イベント,鈴本演芸場で上演される演芸,A
2194,東京,東京,府中市,人文,芸能・興行・イベント,東京競馬場の東京優駿（ダービー）,B
2195,東京,東京,新宿区,人文,芸能・興行・イベント,全国高等学校サッカー選手権大会（国立競技場）,B
2196,東京,東京,中央区,人文,芸能・興行・イベント,新橋演舞場で上演される歌舞伎,B
2197,東京,東京,新宿区,人文,芸能・興行・イベント,矢来能楽堂で上演される能・狂言,B
2198,東京,東京,文京区,人文,芸能・興行・イベント,宝生能楽堂で上演される能・狂言,B
2199,東京,東京,港区,人文,芸能・興行・イベント,銕仙会能楽研修所舞台で上演される能・狂言,B
2200,東京,東京,千代田区,人文,芸能・興行・イベント,東京宝塚劇場で上演される歌劇,B
2201,東京,東京,千代田区,人文,芸能・興行・イベント,国立演芸場で上演される演芸,B
2202,東京,東京,北区,人文,芸能・興行・イベント,篠原演芸場で上演される大衆演劇,B
2203,東京,東京,台東区,人文,芸能・興行・イベント,浅草演芸ホールで上演される演芸,B
2204,南関東,神奈川,横浜市,人文,芸能・興行・イベント,横浜能楽堂で上演される能・狂言,B
2205,南関東,神奈川,鎌倉市,人文,芸能・興行・イベント,鎌倉能舞台で上演される能・狂言,B
2206,北陸,新潟,長岡市,人文,芸能・興行・イベント,越後山古志　牛の角突き,B
2207,北陸,新潟,佐渡市,人文,芸能・興行・イベント,佐渡地域の能・狂言,B
2208,北陸,石川,金沢市,人文,芸能・興行・イベント,石川県立能楽堂で上演される能・狂言,B
2209,東海,長野,松本市,人文,芸能・興行・イベント,セイジ・オザワ 松本フェスティバル,B
2210,東海,愛知,名古屋市,人文,芸能・興行・イベント,名古屋能楽堂で上演される能・狂言,B
2211,東海,愛知,名古屋市,人文,芸能・興行・イベント,大須演芸場で上演される演芸,B
2212,東海,愛知,名古屋市,人文,芸能・興行・イベント,御園座で上演される歌舞伎,B
2213,北関西,京都,京都市,人文,芸能・興行・イベント,南座で上演される歌舞伎,A
2214,北関西,京都,京都市,人文,芸能・興行・イベント,都をどり（祇園甲部歌舞練場）,A
2215,北関西,京都,京都市,人文,芸能・興行・イベント,北野をどり（上七軒歌舞練場）,B
2216,北関西,京都,京都市,人文,芸能・興行・イベント,鴨川をどり（先斗町歌舞練場）,B
2217,北関西,京都,京都市,人文,芸能・興行・イベント,京都競馬場の菊花賞,B
2218,北関西,京都,京都市,人文,芸能・興行・イベント,京都観世会館で上演される能・狂言,B
2219,北関西,京都,京都市,人文,芸能・興行・イベント,金剛能楽堂で上演される能・狂言,B
2220,北関西,京都,京都市,人文,芸能・興行・イベント,京都の六斎念仏,B
2221,北関西,京都,京都市,人文,芸能・興行・イベント,嵯峨大念仏狂言,B
2222,北関西,京都,京都市,人文,芸能・興行・イベント,壬生狂言,B
2223,南関西,大阪,大阪市,人文,芸能・興行・イベント,国立文楽劇場で上演される文楽,A
2224,南関西,大阪,大阪市,人文,芸能・興行・イベント,なんばグランド花月（ＮＧＫ）で上演されるお笑い,A
2225,南関西,大阪,大阪市,人文,芸能・興行・イベント,大阪松竹座で上演される歌舞伎,B
2226,南関西,大阪,大阪市,人文,芸能・興行・イベント,大阪能楽会館で上演される能・狂言,B
2227,南関西,大阪,大阪市,人文,芸能・興行・イベント,大槻能楽堂で上演される能・狂言,B
2228,南関西,大阪,大阪市,人文,芸能・興行・イベント,天満天神繁昌亭で上演される演芸,B
2229,南関西,大阪,大阪市,人文,芸能・興行・イベント,呉服座の旅芝居,B
2230,中国,兵庫,宝塚市,人文,芸能・興行・イベント,宝塚大劇場で上演される歌劇,A
2231,中国,兵庫,西宮市,人文,芸能・興行・イベント,全国高等学校野球選手権大会（夏の甲子園）,A
2232,中国,兵庫,神戸市,人文,芸能・興行・イベント,上田能楽堂で上演される能・狂言,B
2233,中国,兵庫,豊岡市,人文,芸能・興行・イベント,永楽館で上演される歌舞伎,B
2234,中国,兵庫,南あわじ市,人文,芸能・興行・イベント,淡路人形座で上演される人形浄瑠璃,B
2235,中国,島根,隠岐の島町,人文,芸能・興行・イベント,隠岐の島の闘牛,B
2236,四国,香川,琴平町,人文,芸能・興行・イベント,旧金毘羅大芝居（金丸座）で上演される歌舞伎,A
2237,四国,愛媛,内子町,人文,芸能・興行・イベント,歌舞伎劇場内子座の芝居,B
2238,四国,愛媛,宇和島市,人文,芸能・興行・イベント,宇和島の闘牛,B
2239,九州,福岡,飯塚市,人文,芸能・興行・イベント,嘉穂劇場の芝居,B
2240,九州,福岡,福岡市,人文,芸能・興行・イベント,大濠公園能楽堂で上演される能・狂言,B
2241,九州,福岡,福岡市,人文,芸能・興行・イベント,博多座で上演される歌舞伎,B
2242,九州,熊本,山鹿市,人文,芸能・興行・イベント,八千代座で上演される歌舞伎,B
2243,九州,鹿児島,霧島市,人文,芸能・興行・イベント,霧島国際音楽祭,B
2244,九州,鹿児島,徳之島町,人文,芸能・興行・イベント,徳之島の闘牛,B
2245,九州,沖縄,うるま市,人文,芸能・興行・イベント,うるまの闘牛,B
2246,北関東,栃木,佐野市,自然,植物,三毳山のカタクリ,B
2247,北関東,茨城,潮来市,自然,植物,水郷のアヤメ,B
2248,東海,山梨,富士河口湖町,自然,植物,富士本栖湖リゾートの芝桜,B
2249,南関東,埼玉,日高市,自然,植物,巾着田のマンジュシャゲ,B
2250,南関東,千葉,印西市,自然,植物,吉高の大桜,B
2251,東京,東京,八王子市,自然,植物,多摩森林科学園のサクラ,B
2252,東北,福島,富岡町,自然,植物,福島県富岡町のサクラ,B
2253,東北,岩手,久慈市,自然,自然現象,内間木洞の氷筍,B
2254,東北,青森,深浦町,自然,岩石・洞窟,日本キャニオン,B
2255,東北,岩手,奥州市/西和賀町,自然,山岳,焼石岳,B
2256,東北,岩手,盛岡市,自然,山岳,姫神山,B
2257,東北,岩手,平泉町,人文,神社・寺院・教会,達谷窟毘沙門堂　別當達谷西光寺,B
2258,東北,山形,村山市/寒河江市,自然,山岳,葉山,B
2259,東北,福島,下郷町,自然,岩石・洞窟,塔のへつり,B
2260,北海道,北海道,新得町/上士幌町,自然,山岳,ニペソツ山,B
2261,北海道,北海道,富良野市/芦別市/他,自然,山岳,芦別岳,B
2262,北海道,北海道,夕張市/南富良野町,自然,山岳,夕張岳,B
2263,北海道,北海道,札幌市/京極町,自然,山岳,無意根山,B
2264,東北,宮城,塩竃市,人文,郷土景観,浦戸諸島の海苔ひび・牡蠣棚の風景,B
2265,南関西,三重,熊野市、紀宝町,自然,海岸・岬,七里御浜,B
2266,北海道,北海道,函館市,人文,神社・寺院・教会,函館八幡宮,B
2267,北関西,京都,京都市,人文,郷土景観,哲学の道,B
2268,北関西,京都,京都市,自然,植物,洛西の竹林,B
2269,南関西,奈良,桜井市,人文,神社・寺院・教会,三輪山（大神神社）,B
2270,南関西,奈良,橿原市,自然,山岳,大和三山,B
2271,南関西,和歌山,新宮市,人文,神社・寺院・教会,神倉神社,B
2272,北関西,京都,京都市,人文,庭園・公園,盤恒園・鶴亀庭園,B
2273,中国,兵庫,南あわじ市,人文,史跡,沼島,B
2274,東北,青森,鶴田町,人文,建造物,鶴の舞橋,B
2275,北海道,北海道,美瑛町,自然,湖沼,白金　青い池,B
2276,北海道,北海道,函館市,自然,山岳,函館山,B
2277,東海,静岡,清水町,自然,自然現象,柿田川の湧水,B
2278,北海道,北海道,京極町,自然,自然現象,京極の噴出し,B
2279,東海,山梨,忍野村,自然,自然現象,忍野八海,B
2280,北関東,群馬,嬬恋村,自然,植物,浅間高原しゃくなげ園のシャクナゲ,B
2281,北海道,北海道,鹿部町,自然,自然現象,しかべ間歇泉公園,B
2282,北陸,富山,砺波市,人文,郷土景観,礪波平野のチューリップ,B
2283,北陸,石川,白山市,自然,自然現象,岩間の墳泉塔群,B
2284,中国,広島,府中市,人文,集落・街,上下の街並み,B
2285,北関西,京都,木津川市,人文,神社・寺院・教会,岩船寺,B
2286,東北,青森,むつ市/佐井村,自然,岩石・洞窟,縫道石山,B
2287,九州,沖縄,竹富町,自然,滝,ピナイサーラの滝,B
2288,九州,沖縄,国頭村,自然,滝,比地大滝,B
2289,九州,沖縄,石垣市,自然,海岸・岬,平久保崎,B
2290,九州,沖縄,与那国町,自然,海岸・岬,西崎,B
2291,九州,沖縄,宮古島市,自然,海岸・岬,砂山ビーチ,B
2292,九州,沖縄,宮古島市,自然,海岸・岬,吉野海岸,B
2293,九州,沖縄,多良間村,自然,海岸・岬,水納島,B
2294,九州,沖縄,竹富町,自然,海岸・岬,仲本海岸,B
2295,九州,沖縄,竹富町,自然,海岸・岬,ニシ浜（竹富島）,B
2296,九州,沖縄,久米島町,自然,海岸・岬,イーフビーチ,B
2297,九州,沖縄,宮古島市,自然,海岸・岬,新城海岸,B
2298,九州,沖縄,うるま市,自然,海岸・岬,津堅島,B
2299,九州,鹿児島,奄美市,自然,植物,金作原原生林,B
2300,九州,沖縄,竹富町,自然,植物,古見のサキシマスオウノキ群落,B
2301,九州,沖縄,名護市,自然,植物,名護のひんぷんガジュマル,B
2302,中国,島根,松江市,人文,郷土景観,大根島のボタン,B
2303,四国,高知,大月町,自然,海岸・岬,柏島,B
2304,四国,高知,宿毛市,自然,海岸・岬,沖ノ島,B
2305,東海,山梨,北杜市,自然,動物,長坂のオオムラサキ,B
2306,四国,香川,小豆島町,自然,河川・峡谷,寒霞渓,B
2307,南関東,埼玉,越生町,自然,植物,越生の大クス,B
2308,四国,愛媛,東温市,自然,河川・峡谷,白猪滝,B
2309,中国,鳥取,鳥取市,自然,湖沼,湖山池,B
2310,中国,岡山,笠岡市,人文,郷土景観,北木島の石材,B
2311,中国,岡山,新見市,自然,岩石・洞窟,井倉洞,B
2312,四国,香川,まんのう町,自然,湖沼,満濃池,B
2313,四国,香川,丸亀市/坂出市,自然,山岳,飯野山,B
2314,四国,愛媛,東温市/久万高原町,自然,山岳,皿ヶ嶺,B
2315,四国,愛媛,宇和島市/愛南町,自然,海岸・岬,由良半島,B
2316,九州,鹿児島,屋久島町,自然,滝,千尋の滝,B
2317,九州,宮崎,延岡市,自然,山岳,大崩山,B
2318,九州,福岡,福岡市,自然,海岸・岬,生の松原,B
2319,九州,熊本,山都町,自然,滝,五老ヶ滝,B
2320,九州,佐賀,佐賀市,自然,岩石・洞窟,大和町巨石群,B
2321,九州,宮崎,延岡市,自然,河川・峡谷,鹿川渓谷,B
2322,九州,鹿児島,屋久島町,自然,滝,大川の滝,B
2323,北関西,京都,京丹後市,自然,海岸・岬,琴引浜,B
2324,東北,宮城,気仙沼市,自然,海岸・岬,十八鳴浜,B
2325,九州,長崎,壱岐市,自然,岩石・洞窟,猿岩,B
2326,九州,沖縄,伊江村,自然,岩石・洞窟,伊江島城山（タッチュー）,B
2327,北関西,滋賀,野洲市,自然,山岳,三上山,B
2328,九州,沖縄,竹富町,人文,郷土景観,西表島の水牛,B
2329,九州,熊本,南阿蘇村,自然,自然現象,白川水源,B
2330,東北,岩手,山田町,自然,海岸・岬,山田湾,B
2331,東海,長野,松本市,自然,植物,アルプス公園のサクラ,B
2332,東京,東京,目黒区,自然,植物,目黒川のサクラ,B
2333,南関西,奈良,大和郡山市,人文,城跡・城郭・宮殿,郡山城,B
2334,九州,沖縄,久米島町,自然,植物,久米島のサクラ,B
2335,中国,兵庫,丹波市,人文,神社・寺院・教会,高源寺,B
2336,九州,福岡,宗像市,自然,海岸・岬,沖ノ島,B
2337,東北,宮城,仙台市,人文,神社・寺院・教会,輪王寺,B
2338,中国,鳥取,琴浦町,自然,植物,船上山万本桜公園のサクラ,B
2339,四国,愛媛,西条市,自然,植物,武丈公園のサクラ,B
2340,九州,福岡,朝倉市,自然,植物,秋月杉の馬場通りのサクラ,B
2341,北関西,京都,八幡市,自然,植物,背割堤のサクラ,B
2342,北陸,富山,朝日町,自然,植物,舟川のサクラ,B
2343,北陸,新潟,佐渡市,自然,植物,真野公園のサクラ,B
2344,南関東,千葉,大多喜町,自然,植物,麻綿原公園のアジサイ,B
2345,東京,東京,大島町,自然,植物,あじさいレインボーライン,B
2346,北関東,栃木,佐野市,自然,植物,万葉自然公園かたくりの里,B
2347,北関西,滋賀,日野町,自然,植物,鎌掛渓のシャクナゲ,B
2348,東北,青森,深浦町,自然,植物,北金ヶ沢のイチョウ,B
2349,東北,山形,最上町,自然,植物,権現山の大カツラ,B
2350,九州,佐賀,武雄市,自然,植物,川古のオオクス,B
2351,北陸,新潟,阿賀町,自然,植物,将軍杉,B
2352,九州,長崎,島原市,人文,郷土景観,島原湧水のまち,B
2353,南関西,三重,熊野市,人文,神社・寺院・教会,丹倉神社,B
2354,南関西,三重,熊野市,人文,年中行事（祭り・伝統行事）,熊野速玉神社の御船祭,B
2355,北関西,京都,京都市,人文,神社・寺院・教会,松尾大社,B
2356,北関西,京都,京都市,人文,神社・寺院・教会,引接寺,B
2357,北関西,京都,京都市,人文,神社・寺院・教会,相国寺,B
2358,北関西,京都,宇治市,人文,神社・寺院・教会,宇治上神社,B
2359,北関西,京都,京都市,人文,神社・寺院・教会,金戒光明寺,B
2360,北関西,京都,京都市,人文,神社・寺院・教会,六波羅蜜寺,B
2361,北関西,京都,京都市,人文,神社・寺院・教会,養源院,B
