地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク,資源種類
東京,東京,御蔵島村,自然,海岸・岬,黒崎高尾山断崖,B,自然資源
北陸,新潟,村上市,自然,海岸・岬,笹川流,B,自然資源
北陸,新潟,佐渡市,自然,海岸・岬,外海府海岸,B,自然資源
北陸,新潟,佐渡市,自然,海岸・岬,尖閣湾,B,自然資源
東京,東京,船橋市/市川市/他,自然,海岸・岬,三番瀬,B,自然資源
北陸,新潟,糸魚川市,自然,海岸・岬,親不知,B,自然資源
北陸,石川,羽咋市/宝達志水町,自然,海岸・岬,千里浜海岸,B,自然資源
北陸,石川,能登町,自然,海岸・岬,九十九湾,B,自然資源
北陸,石川,珠洲市,自然,岩石・洞窟,見附島,B,自然資源
北陸,福井,敦賀市,自然,海岸・岬,気比の松原,B,自然資源
北陸,福井,坂井市,自然,海岸・岬,東尋坊,B,自然資源
北陸,福井,美浜町,自然,海岸・岬,敦賀半島西岸,B,自然資源
東海,静岡,静岡市,自然,海岸・岬,三保の松原,B,自然資源
東海,静岡,伊東市,自然,海岸・岬,城ヶ崎海岸,B,自然資源
東海,静岡,下田市,自然,植物,爪木崎のスイセン,B,自然資源
東海,静岡,西伊豆町,自然,海岸・岬,堂ヶ島海岸,B,自然資源
東海,静岡,御前崎市,自然,海岸・岬,浜岡砂丘,B,自然資源
東海,静岡,南伊豆町,自然,海岸・岬,南伊豆の海岸（石廊崎～波勝崎）,B,自然資源
東海,愛知,田原市,自然,海岸・岬,恋路ヶ浜・伊良湖岬,B,自然資源
南関西,三重,志摩市,自然,海岸・岬,英虞湾,A,自然資源
南関西,三重,南伊勢町,自然,海岸・岬,五ヶ所湾,B,自然資源
南関西,三重,志摩市,自然,海岸・岬,大王崎,B,自然資源
北関西,滋賀,大津市,自然,海岸・岬,雄松崎（近江舞子）,B,自然資源
北関西,京都,宮津市,自然,海岸・岬,天橋立,A,自然資源
中国,兵庫,香美町,自然,海岸・岬,香住海岸,B,自然資源
中国,兵庫,香美町/新温泉町,自然,海岸・岬,但馬御火浦,B,自然資源
南関西,和歌山,由良町,自然,海岸・岬,白崎海岸,B,自然資源
南関西,和歌山,白浜町,自然,海岸・岬,千畳敷,B,自然資源
南関西,和歌山,白浜町,自然,海岸・岬,白良浜海岸,B,自然資源
南関西,和歌山,串本町,自然,海岸・岬,潮岬,B,自然資源
中国,鳥取,鳥取市,自然,海岸・岬,鳥取砂丘,A,自然資源
中国,鳥取,境港市/米子市,自然,海岸・岬,弓ガ浜,B,自然資源
中国,鳥取,岩美町,自然,海岸・岬,浦富海岸,B,自然資源
中国,島根,西ノ島町,自然,海岸・岬,国賀海岸,A,自然資源
中国,島根,浜田市,自然,海岸・岬,石見畳ガ浦,B,自然資源
中国,島根,隠岐の島町,自然,海岸・岬,白島海岸,B,自然資源
中国,広島,福山市,自然,海岸・岬,鞆ノ浦,B,自然資源
四国,愛媛,伊方町,自然,海岸・岬,佐田岬,B,自然資源
四国,高知,土佐清水市,自然,海岸・岬,足摺岬,A,自然資源
四国,高知,大月町,自然,海岸・岬,大堂海岸,B,自然資源
四国,高知,高知市,自然,海岸・岬,桂浜,B,自然資源
四国,高知,室戸市,自然,海岸・岬,室戸岬,B,自然資源
九州,佐賀,唐津市,自然,海岸・岬,虹の松原海岸,B,自然資源
九州,長崎,佐世保市/平戸市,自然,海岸・岬,九十九島,A,自然資源
九州,長崎,五島市,自然,海岸・岬,大瀬崎断崖,A,自然資源
九州,長崎,対馬市,自然,海岸・岬,浅茅湾,A,自然資源
九州,長崎,新上五島町,自然,海岸・岬,若松瀬戸,B,自然資源
九州,長崎,平戸市,自然,海岸・岬,塩俵の断崖,B,自然資源
九州,熊本,天草市/苓北町,自然,海岸・岬,天草西海岸,B,自然資源
九州,熊本,上天草市,自然,海岸・岬,天草松島,B,自然資源
九州,熊本,荒尾市,自然,海岸・岬,荒尾干潟,B,自然資源
九州,宮崎,宮崎市/日南市/他,自然,海岸・岬,日南海岸,B,自然資源
九州,鹿児島,与論町,自然,海岸・岬,大金久海岸・百合ケ浜,A,自然資源
九州,鹿児島,薩摩川内市,自然,海岸・岬,長目の浜,B,自然資源
九州,鹿児島,日置市/南さつま市/他,自然,海岸・岬,吹上浜,B,自然資源
九州,鹿児島,南大隅町,自然,海岸・岬,佐多岬,B,自然資源
九州,鹿児島,知名町,自然,海岸・岬,田皆岬,B,自然資源
九州,沖縄,読谷村/恩納村,自然,海岸・岬,沖縄本島中部から北部にかけた西側の砂浜群,A,自然資源
九州,沖縄,竹富町,自然,海岸・岬,新城島の海岸,A,自然資源
九州,沖縄,渡嘉敷村/座間味村,自然,海岸・岬,慶良間諸島の海岸,S,自然資源
九州,沖縄,久米島町,自然,海岸・岬,ハテの浜,A,自然資源
九州,沖縄,石垣市,自然,海岸・岬,川平湾,A,自然資源
九州,沖縄,宮古島市,自然,海岸・岬,与那覇前浜,A,自然資源
九州,沖縄,宮古島市,自然,海岸・岬,東平安名岬,A,自然資源
九州,沖縄,竹富町,自然,海岸・岬,波照間島の海岸,A,自然資源
九州,沖縄,伊平屋村/伊是名村,自然,海岸・岬,伊平屋島・伊是名島の海岸（野甫米岬・二見ヶ浦),A,自然資源
九州,沖縄,国頭村,自然,海岸・岬,茅打ちバンタ・辺戸岬,B,自然資源
九州,沖縄,恩納村,自然,海岸・岬,万座毛,B,自然資源
九州,沖縄,与那国町,自然,海岸・岬,東崎(与那国島),B,自然資源
九州,沖縄,石垣市,自然,海岸・岬,底地,B,自然資源
九州,沖縄,竹富町,自然,海岸・岬,コンドイ,B,自然資源
九州,沖縄,石垣市/竹富町,自然,海岸・岬,石西礁湖およびその周辺の海岸,B,自然資源
北海道,北海道,奥尻町,自然,岩石・洞窟,鍋釣岩,B,自然資源
東北,岩手,岩泉町,自然,岩石・洞窟,龍泉洞,A,自然資源
東北,岩手,住田町,自然,岩石・洞窟,滝観洞,B,自然資源
東北,岩手,八幡平市,自然,岩石・洞窟,岩手山焼走り熔岩流,B,自然資源
東北,岩手,岩泉町,自然,岩石・洞窟,安家洞,B,自然資源
東北,宮城,仙台市,自然,岩石・洞窟,磐司岩,B,自然資源
東北,秋田,湯沢市,自然,岩石・洞窟,川原毛地獄,B,自然資源
東北,福島,田村市,自然,岩石・洞窟,入水鍾乳洞,B,自然資源
東北,福島,田村市,自然,岩石・洞窟,あぶくま洞,B,自然資源
北関東,群馬,嬬恋村,自然,岩石・洞窟,鬼押出,A,自然資源
東京,東京,大島町,自然,岩石・洞窟,三原山溶岩群,A,自然資源
東京,東京,三宅村,自然,岩石・洞窟,三宅島溶岩群,B,自然資源
北陸,福井,小浜市,自然,岩石・洞窟,若狭蘇洞門,B,自然資源
北陸,岐阜,高山市,自然,岩石・洞窟,飛騨大鍾乳洞,B,自然資源
北陸,岐阜,本巣市,自然,岩石・洞窟,根尾谷断層,B,自然資源
東海,静岡,御殿場市,自然,岩石・洞窟,駒門風穴,B,自然資源
南関西,三重,熊野市,自然,海岸・岬,熊野灘海蝕海岸・鬼ヶ城,B,自然資源
北関西,滋賀,多賀町,自然,岩石・洞窟,河内の風穴,B,自然資源
中国,兵庫,淡路市,自然,岩石・洞窟,野島断層,B,自然資源
南関西,和歌山,白浜町,自然,岩石・洞窟,三段壁,B,自然資源
南関西,和歌山,串本町,自然,岩石・洞窟,橋杭岩,B,自然資源
中国,島根,松江市,自然,岩石・洞窟,多古七ッ穴,B,自然資源
中国,島根,松江市,自然,岩石・洞窟,加賀の潜戸,B,自然資源
中国,島根,知夫村,自然,岩石・洞窟,知夫赤壁,B,自然資源
中国,島根,隠岐の島町,自然,岩石・洞窟,屏風岩,B,自然資源
中国,岡山,新見市,自然,岩石・洞窟,満奇洞,B,自然資源
中国,岡山,倉敷市,自然,岩石・洞窟,象岩,B,自然資源
中国,岡山,新見市/真庭市,自然,岩石・洞窟,阿哲台,B,自然資源
中国,山口,美祢市,自然,岩石・洞窟,秋芳洞・秋吉台,A,自然資源
中国,山口,美祢市,自然,岩石・洞窟,大正洞,B,自然資源
中国,山口,美祢市,自然,岩石・洞窟,景清穴,B,自然資源
中国,山口,長門市,自然,海岸・岬,青海島,B,自然資源
四国,徳島,阿波市,自然,岩石・洞窟,阿波の土桂,B,自然資源
四国,愛媛,久万高原町,自然,岩石・洞窟,八釜の甌穴群,B,自然資源
四国,愛媛,久万高原町/津野町/他,自然,岩石・洞窟,四国カルスト,B,自然資源
四国,高知,土佐清水市,自然,岩石・洞窟,竜串・見残し,B,自然資源
四国,高知,安芸市,自然,岩石・洞窟,伊尾木洞,B,自然資源
四国,高知,香美市,自然,岩石・洞窟,龍河洞,B,自然資源
九州,福岡,糸島市,自然,岩石・洞窟,芥屋大門,B,自然資源
九州,福岡,北九州市/苅田町/他,自然,岩石・洞窟,平尾台,B,自然資源
九州,福岡,北九州市,自然,岩石・洞窟,千仏鍾乳洞,B,自然資源
九州,長崎,雲仙市,自然,岩石・洞窟,普賢岳溶岩流,A,自然資源
九州,長崎,五島市,自然,岩石・洞窟,福江火山群,B,自然資源
九州,長崎,五島市,自然,岩石・洞窟,嵯峨島火山海蝕崖,B,自然資源
九州,長崎,五島市,自然,海岸・岬,男女群島海岸,B,自然資源
九州,熊本,球磨村,自然,岩石・洞窟,球泉洞,B,自然資源
九州,大分,臼杵市,自然,岩石・洞窟,風連鍾乳洞,B,自然資源
九州,宮崎,宮崎市,自然,岩石・洞窟,青島の隆起海床と奇形波蝕痕,B,自然資源
九州,宮崎,都城市,自然,岩石・洞窟,関の尾の甌穴,B,自然資源
九州,鹿児島,知名町,自然,岩石・洞窟,昇竜洞,B,自然資源
九州,鹿児島,知名町,自然,岩石・洞窟,大山水鏡洞,B,自然資源
九州,鹿児島,知名町,自然,岩石・洞窟,水連洞,B,自然資源
九州,沖縄,南城市,自然,岩石・洞窟,玉泉洞,A,自然資源
九州,沖縄,久米島町,自然,岩石・洞窟,久米島畳石(久),B,自然資源
北海道,北海道,釧路市/鶴居村/他,自然,動物,釧路湿原のタンチョウヅル,A,自然資源
北海道,北海道,斜里町/羅臼町,自然,動物,知床のオジロワシ・オオワシ,B,自然資源
北海道,北海道,羽幌町,自然,動物,天売島海鳥,B,自然資源
北海道,北海道,厚岸町,自然,動物,大黒島の海鳥,B,自然資源
北海道,北海道,根室市,自然,動物,ユルリ島モユルリ島の海鳥,B,自然資源
東北,青森,八戸市,自然,動物,蕪島のウミネコ,A,自然資源
東北,青森,平内町,自然,動物,浅所海岸の白鳥,B,自然資源
南関東,千葉,鴨川市,自然,動物,鯛の浦のタイ,B,自然資源
東京,東京,小笠原村,自然,動物,小笠原のクジラ・イルカ,A,自然資源
東京,東京,御蔵島村,自然,動物,御蔵島のイルカ,A,自然資源
東京,東京,小笠原村,自然,動物,小笠原のアオウミガメの産卵,B,自然資源
北陸,新潟,佐渡市,自然,動物,佐渡のトキ,A,自然資源
北陸,新潟,阿賀野市,自然,動物,瓢湖の白鳥,B,自然資源
北陸,富山,立山町,自然,動物,立山のライチョウ,A,自然資源
東海,長野,山ノ内町,自然,動物,地獄谷野猿公苑のサル,A,自然資源
東海,静岡,南伊豆町,自然,動物,波勝崎のサル,B,自然資源
北関西,滋賀,米原市,自然,動物,長岡のゲンジボタル,B,自然資源
中国,兵庫,豊岡市,自然,動物,豊岡のコウノトリ,A,自然資源
南関西,奈良,奈良市,自然,動物,奈良のシカ,A,自然資源
中国,山口,周南市,自然,動物,八代のツル,B,自然資源
四国,徳島,美波町,自然,動物,大浜海岸のアカウミガメ,B,自然資源
四国,高知,四万十市/室戸市/他,自然,動物,土佐湾のクジラ,B,自然資源
九州,大分,大分市,自然,動物,高崎山のサル,B,自然資源
九州,宮崎,串間市,自然,動物,幸島のサル,B,自然資源
九州,宮崎,串間市,自然,動物,都井岬の岬馬,B,自然資源
九州,鹿児島,出水市,自然,動物,出水のツル,A,自然資源
九州,鹿児島,屋久島町,自然,動物,永田いなか浜のウミガメ,A,自然資源
九州,沖縄,座間味村,自然,動物,座間味のクジラ,B,自然資源
九州,沖縄,与那国町,自然,動物,与那国の与那国馬,B,自然資源
北海道,北海道,礼文町,自然,植物,礼文島の高山植物群落,A,自然資源
北海道,北海道,小清水町,自然,植物,涛沸湖畔の原生花園,B,自然資源
北海道,北海道,新ひだか町,自然,植物,二十間道路の桜並木,B,自然資源
北海道,北海道,滝上町,自然,植物,滝上公園シバザクラ,B,自然資源
北海道,北海道,松前町,自然,植物,松前のサクラ,B,自然資源
北海道,北海道,釧路市,自然,植物,阿寒湖のマリモ,B,自然資源
北海道,北海道,網走市,自然,植物,能取湖畔のアッケシソウ,B,自然資源
北海道,北海道,札幌市,自然,植物,札幌のライラック,B,自然資源
北海道,北海道,様似町,自然,植物,アポイ岳高山植物群落,B,自然資源
東北,青森,弘前市,自然,植物,弘前城のサクラ,A,自然資源
東北,青森,五所川原市,自然,植物,県立芦野公園のサクラ,B,自然資源
東北,青森,青森市,自然,植物,馬場山のアカマツ巨樹,B,自然資源
東北,青森,青森市　他,自然,植物,八甲田のブナ林,B,自然資源
東北,岩手,北上市,自然,植物,北上市立公園展勝地のサクラ,A,自然資源
東北,岩手,雫石町,自然,植物,小岩井農場の一本桜,B,自然資源
東北,宮城,柴田町/大河原町,自然,植物,白石川堤のサクラ（一目千本ザクラ）,B,自然資源
東北,秋田,能代市,自然,植物,仁鮒水沢スギ植物群落,B,自然資源
東北,秋田,秋田市,自然,植物,阿仁のブナ林,B,自然資源
東北,秋田,仙北市,自然,植物,桧木内川堤の吉野ザクラ,B,自然資源
東北,秋田,仙北市,自然,植物,抱返り渓谷の紅葉,B,自然資源
東北,秋田,横手市,自然,植物,真人公園のサクラ,B,自然資源
東北,秋田,秋田市,自然,植物,めおと杉,B,自然資源
東北,山形,山形市/天童市/寒河江市/上山市/米沢市/酒田市/河北町/山辺町/白鷹町,自然,植物,ベニバナ（高瀬・横根・出羽）,B,自然資源
東北,山形,東根市,自然,植物,東根の大ケヤキ,B,自然資源
東北,山形,南陽市,自然,植物,烏帽子山公園のサクラ,B,自然資源
東北,山形,真室川町,自然,植物,滝の沢の一本杉,B,自然資源
東北,福島,三春町,自然,植物,三春滝ザクラ,A,自然資源
東北,福島,福島市,自然,植物,花見山の花木,B,自然資源
東北,福島,須賀川市,自然,植物,須賀川牡丹園,B,自然資源
東北,福島,古殿町,自然,植物,越代のサクラ,B,自然資源
北関東,茨城,日立市,自然,植物,かみね公園・平和通りのサクラ,B,自然資源
北関東,栃木,日光市,自然,植物,日光杉並木,S,自然資源
北関東,栃木,足利市,自然,植物,あしかがフラワーパークのフジ,B,自然資源
北関東,栃木,日光市,自然,植物,霧降高原のニッコウキスゲ,B,自然資源
北関東,栃木,那須町,自然,植物,那須高原ツツジ群落,B,自然資源
北関東,栃木,宇都宮市/日光市,自然,植物,日光街道桜並木のサクラ,B,自然資源
北関東,群馬,高崎市,人文,郷土景観,榛名梅林,B,歴史資源
北関東,群馬,前橋市,自然,植物,赤城南面千本ザクラ,B,自然資源
北関東,群馬,嬬恋村,自然,植物,湯ノ丸レンゲツツジ群落,B,自然資源
北関東,群馬,館林市,自然,植物,つつじガ岡公園のつつじ,B,自然資源
北関東,群馬,藤岡市,自然,植物,桜山公園のサクラ,B,自然資源
南関東,埼玉,幸手市,自然,植物,権現堂の桜堤,B,自然資源
南関東,埼玉,越生町,人文,郷土景観,越生梅林,B,歴史資源
南関東,埼玉,春日部市,自然,植物,牛島のフジ,B,自然資源
南関東,埼玉,熊谷市,自然,植物,熊谷桜堤のサクラ,B,自然資源
南関東,埼玉,長瀞町,自然,植物,長瀞のサクラ,B,自然資源
南関東,埼玉,さいたま市,自然,植物,田島ケ原のサクラソウ,B,自然資源
南関東,千葉,茂原市,自然,植物,茂原公園のサクラ,B,自然資源
南関東,千葉,大多喜町,自然,植物,麻綿原のアジサイ,B,自然資源
南関東,千葉,野田市,自然,植物,清水公園のサクラ,B,自然資源
東京,東京,千代田区,自然,植物,千鳥ヶ淵・牛ヶ淵のサクラ,A,自然資源
東京,東京,台東区,自然,植物,上野恩賜公園のサクラ,B,自然資源
東京,東京,新宿区,自然,植物,絵画館前イチョウ並木,B,自然資源
東京,東京,利島村,自然,植物,利島のツバキ,B,自然資源
東京,東京,北区,自然,植物,飛鳥山公園のサクラ,B,自然資源
東京,東京,大島町,自然,植物,大島のツバキ,B,自然資源
東京,東京,八王子市,自然,植物,甲州街道イチョウ並木,B,自然資源
東京,東京,港区/渋谷区,自然,植物,表参道ケヤキ並木,B,自然資源
東京,東京,府中市,自然,植物,馬場大門ケヤキ並木,B,自然資源
南関東,神奈川,横浜市,自然,植物,県立三ッ池公園のサクラ,B,自然資源
南関東,神奈川,横須賀市,自然,植物,衣笠山公園のサクラ,B,自然資源
南関東,神奈川,小田原市,人文,郷土景観,曽我梅林,B,歴史資源
北陸,新潟,佐渡市,自然,植物,大野亀の黄花カンゾウ,B,自然資源
北陸,新潟,上越市,自然,植物,高田城跡のサクラ,B,自然資源
北陸,新潟,田上町,自然,植物,護摩堂山のアジサイ,B,自然資源
北陸,新潟,燕市,自然,植物,大河津分水のサクラ,B,自然資源
北陸,新潟,五泉市,自然,植物,村松公園のサクラ,B,自然資源
北陸,富山,高岡市,自然,植物,高岡古城公園のサクラ,B,自然資源
北陸,富山,魚津市,自然,植物,富山湾の埋没林,B,自然資源
北陸,富山,立山町,自然,植物,美女平の立山杉,B,自然資源
北陸,富山,富山市,自然,植物,松川のサクラ,B,自然資源
北陸,福井,福井市,自然,植物,足羽川・足羽山公園のサクラ,B,自然資源
北陸,福井,福井市/越前町/他,自然,植物,越前海岸の水仙,B,自然資源
東海,山梨,富士河口湖町/鳴沢村,自然,植物,青木ヶ原の樹海,A,自然資源
東海,長野,諏訪市,自然,植物,霧ヶ峰のニッコウキスゲ,A,自然資源
東海,長野,伊那市,自然,植物,高遠のサクラ,A,自然資源
東海,長野,木島平村,自然,植物,カヤの平のブナ林,B,自然資源
東海,長野,軽井沢町,自然,植物,旧軽井沢のカラマツ並木,B,自然資源
東海,長野,白馬村/糸魚川市/他,自然,植物,白馬連山高山植物帯,B,自然資源
北陸,岐阜,高山市,自然,植物,荘川桜,B,自然資源
北陸,岐阜,本巣市,自然,植物,根尾谷の淡墨ザクラ,B,自然資源
北陸,岐阜,郡上市,自然,植物,石徹白のスギ,B,自然資源
北陸,岐阜,各務原市,自然,植物,新境川堤のサクラ,B,自然資源
北陸,岐阜,海津市,自然,植物,千本松原,B,自然資源
東海,静岡,下田市,自然,植物,下田公園のアジサイ,B,自然資源
東海,静岡,富士宮市,自然,植物,狩宿下馬ザクラ,B,自然資源
東海,静岡,河津町,自然,植物,河津ザクラ,B,自然資源
東海,静岡,浜松市、湖西市,自然,植物,旧東海道松並木,B,自然資源
東海,愛知,豊川市,自然,植物,御油の松並木,B,自然資源
東海,愛知,蒲郡市,人文,神社・寺院・教会,八百富神社,B,歴史資源
東海,愛知,豊田市,自然,植物,香嵐渓の紅葉,B,自然資源
北関西,滋賀,高島市,自然,植物,海津大崎のサクラ,B,自然資源
北関西,滋賀,日野町,自然,植物,鎌掛谷の石楠花,B,自然資源
北関西,滋賀,高島市,自然,植物,マキノ高原のメタセコイア並木,B,自然資源
北関西,京都,京都市,自然,植物,御室のサクラ,A,自然資源
北関西,京都,京都市,人文,郷土景観,北山杉,B,歴史資源
北関西,京都,京都市,自然,植物,円山公園のサクラ,B,自然資源
北関西,京都,京都市,自然,植物,嵐山の紅葉,B,自然資源
南関西,大阪,大阪市,自然,植物,造幣局のサクラ,B,自然資源
南関西,大阪,能勢町,自然,植物,野間の大ケヤキ,B,自然資源
南関西,大阪,箕面市,自然,植物,箕面公園の紅葉,B,自然資源
南関西,大阪,吹田市,自然,植物,万博記念公園のサクラ,B,自然資源
南関西,大阪,大阪市,自然,植物,毛馬桜之宮公園のサクラ,B,自然資源
南関西,大阪,高槻市,自然,植物,摂津峡公園のサクラ,B,自然資源
中国,兵庫,南あわじ市,自然,植物,淡路島の水仙,B,自然資源
中国,兵庫,西宮市,自然,植物,夙川公園・夙川河川敷緑地のサクラ,B,自然資源
南関西,奈良,吉野町,自然,植物,吉野山のサクラ,S,自然資源
南関西,奈良,奈良市,自然,植物,春日山原始林,B,自然資源
南関西,奈良,奈良市,人文,郷土景観,月ヶ瀬梅林,B,歴史資源
南関西,奈良,五條市,人文,郷土景観,賀名生の梅林,B,歴史資源
南関西,奈良,斑鳩町,自然,植物,竜田公園の紅葉,B,自然資源
南関西,和歌山,那智勝浦町,自然,植物,那智原始林,B,自然資源
南関西,和歌山,みなべ町,人文,郷土景観,南部梅林,B,歴史資源
中国,広島,尾道市,自然,植物,千光寺公園のサクラ,B,自然資源
中国,広島,庄原市,自然,植物,上野公園のサクラ,B,自然資源
四国,徳島,東みよし町,自然,植物,加茂の大クス,B,自然資源
四国,香川,三豊市,自然,植物,紫雲出山のサクラ,B,自然資源
四国,高知,大豊町,自然,植物,杉の大スギ（八坂神社境内）,B,自然資源
四国,高知,香美市,自然,植物,鏡野公園のサクラ,B,自然資源
九州,福岡,豊前市,自然,植物,犬ヶ岳のシャクシシャクナゲ,B,自然資源
九州,福岡,福岡市,自然,植物,西公園のサクラ,B,自然資源
九州,福岡,久留米市,自然,植物,柳坂曽根のハゼ並木,B,自然資源
九州,佐賀,小城市,自然,植物,小城公園のサクラ,B,自然資源
九州,佐賀,武雄市,自然,植物,御船山のウメ・ツツジ,B,自然資源
九州,佐賀,唐津市,自然,植物,見帰りの滝のアジサイ,B,自然資源
九州,長崎,長崎市,自然,植物,野母崎の水仙,B,自然資源
九州,長崎,大村市,自然,植物,大村公園のサクラ,B,自然資源
九州,長崎,雲仙市,自然,植物,池の原ミヤマキリシマツツジ,B,自然資源
九州,熊本,水上村,自然,植物,市房ダム湖畔のサクラ,B,自然資源
九州,大分,竹田市,自然,植物,大船山のミヤマキリシマ,A,自然資源
九州,宮崎,綾町,自然,植物,綾の照葉樹林,B,自然資源
九州,宮崎,串間市,自然,植物,都井岬のソテツ群落,B,自然資源
九州,宮崎,宮崎市,自然,植物,内海のヤッコソウ,B,自然資源
九州,宮崎,宮崎市,自然,植物,青島の亜熱帯性植物群落,B,自然資源
九州,宮崎,都城市,自然,植物,母智丘公園のサクラ,B,自然資源
九州,宮崎,宮崎市,自然,植物,県庁楠並木通り,B,自然資源
九州,宮崎,宮崎市,自然,植物,フェニックス・ワシントンヤシ並木,B,自然資源
九州,鹿児島,屋久島町,自然,植物,屋久島の森,S,自然資源
九州,鹿児島,伊佐市,自然,植物,忠元公園のサクラ,B,自然資源
九州,鹿児島,南さつま市,自然,植物,坊津町のソテツ,B,自然資源
九州,鹿児島,宇検村/大和村,自然,植物,湯湾岳の照葉樹林,B,自然資源
九州,鹿児島,龍郷町,自然,植物,安木屋場のソテツ・バショウ群生地,B,自然資源
九州,鹿児島,奄美市,自然,植物,住用のマングロ―ブ林,B,自然資源
九州,鹿児島,志布志市,自然,植物,枇榔島亜熱帯性植物群落,B,自然資源
九州,鹿児島,姶良市,自然,植物,蒲生のクス,B,自然資源
九州,鹿児島,屋久島町,自然,植物,縄文杉,B,自然資源
九州,鹿児島,屋久島町,自然,植物,弥生杉,B,自然資源
九州,鹿児島,屋久島町,自然,植物,紀元杉,B,自然資源
九州,沖縄,国頭村,自然,植物,やんばるの植物群落,A,自然資源
九州,沖縄,竹富町,自然,植物,仲間川流域の植物群落,A,自然資源
九州,沖縄,竹富町,自然,植物,浦内川流域の植物群落,B,自然資源
九州,沖縄,竹富町,自然,植物,竹富町のサキシマスオウノキ,B,自然資源
中国,兵庫,朝来市,自然,自然現象,竹田城の雲海,A,自然資源
北海道,北海道,網走市/紋別市他,自然,自然現象,オホーツク海沿岸の流氷,A,自然資源
東北,青森,青森市,自然,自然現象,八甲田山の樹氷,A,自然資源
東北,秋田,鹿角市,自然,自然現象,後生掛の泥火山,B,自然資源
北関東,栃木,日光市,自然,自然現象,雲竜渓谷の氷瀑,A,自然資源
南関東,埼玉,秩父市,自然,自然現象,三十槌の氷柱,B,自然資源
北陸,富山,魚津市,自然,自然現象,富山湾の蜃気楼,A,自然資源
東海,長野,岡谷市/諏訪市/他,自然,自然現象,諏訪湖の御神渡,B,自然資源
四国,愛媛,大洲市,自然,自然現象,肱川あらし（肱川の朝霧、雲海）,A,自然資源
四国,愛媛,今治市,自然,自然現象,来島海峡の潮流,B,自然資源
